SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
-19.9	0	1000	0	0	0	0	0.046822742	0.02006689	0.006688963	0.043478261	0	0.016722408	0.006688963	0.010033445	0.003344482	0.013377926	0.006688963	0.016722408	0.026755853	0.016722408	0.016722408	0.006688963	0.003344482	0	0.003344482	0.006688963	0.006688963	0.02006689	0.003344482	0	0.003344482	0.006688963	0.003344482	0	0	0.003344482	0.003344482	0.006688963	0	0	0.006688963	0.003344482	0.006688963	0.013377926	0	0.003344482	0.006688963	0.013377926	0.010033445	0.003344482	0	0.023411371	0.006688963	0.006688963	0.013377926	0.006688963	0.016722408	0.010033445	0.006688963	0.010033445	0.013377926	0.016722408	0.010033445	0.003344482	0.016722408	0.010033445	0.010033445	0.006688963	0.003344482	0.006688963	0	0.003344482	0.006688963	0.010033445	0.006688963	0	0.016722408	0.003344482	0.003344482	0.006688963	0.003344482	0.003344482	0.003344482	0.003344482	0	0.010033445	0	0.006688963	0.003344482	0.003344482	0.006688963	0.006688963	0	0	0.003344482	0	0	0.013377926	0.003344482	0	0.003344482	0	0.006688963	0	0.016722408	0.006688963	0.010033445	0.003344482	0	0.003344482	0	0.003344482	0.013377926	0	0.006688963	0.010033445	0.010033445	0.003344482	0.016722408	0	0.003344482	0	0	0.010033445	0	0	0.006688963	0.013377926	0	0.003344482	0.003344482	0	0.043478261	0.006688963	0.010033445	0.006688963	0.013377926	0.013377926	0	0.016722408	0.003344482	0.013377926	0
-1.6	0	117	0	1	143	0	0.064102564	0.038461538	0.012820513	0.038461538	0.025641026	0	0.012820513	0.025641026	0.012820513	0	0	0	0.051282051	0.012820513	0	0.025641026	0.038461538	0.012820513	0	0	0	0	0	0	0	0.012820513	0	0	0.025641026	0	0.012820513	0.012820513	0	0.012820513	0	0	0	0.012820513	0	0	0	0.012820513	0	0	0.012820513	0.038461538	0.012820513	0.012820513	0	0.012820513	0	0	0	0	0	0.064102564	0	0.012820513	0.038461538	0.012820513	0	0	0	0	0	0	0	0	0	0	0.012820513	0	0	0	0	0	0	0	0	0.012820513	0	0	0	0	0	0	0	0	0	0	0	0.038461538	0	0	0	0	0	0.012820513	0	0	0	0.012820513	0.012820513	0	0	0.012820513	0	0	0	0	0.012820513	0	0	0	0	0	0.012820513	0.012820513	0	0.012820513	0	0	0	0	0	0.012820513	0.051282051	0.012820513	0.012820513	0.012820513	0.012820513	0	0	0	0	0.025641026	0
0	-224	1000	0	0	0	0	0.020833333	0.020833333	0.041666667	0.020833333	0	0.020833333	0.020833333	0	0.041666667	0.041666667	0.020833333	0	0	0	0.020833333	0	0.020833333	0	0	0	0	0	0	0.041666667	0	0.020833333	0	0	0.020833333	0	0	0.041666667	0	0.041666667	0	0	0.020833333	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0.041666667	0	0.020833333	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0.041666667	0.020833333	0	0	0	0	0	0	0.041666667	0.020833333	0	0	0	0.020833333	0.020833333	0	0	0.020833333	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0.020833333	0.020833333	0.020833333	0.020833333	0	0	0	0	0.020833333	0.020833333	0	0
-16.3	0	1000	0	0	0	0	0.086956522	0.02173913	0.02173913	0.043478261	0	0.010869565	0.02173913	0	0.010869565	0.010869565	0.010869565	0	0	0.02173913	0.02173913	0	0	0	0	0	0	0	0.010869565	0	0	0.02173913	0	0	0.032608696	0	0	0.010869565	0	0.010869565	0	0	0.010869565	0.02173913	0	0.02173913	0	0.010869565	0.010869565	0	0.02173913	0	0.010869565	0	0	0.043478261	0.02173913	0	0.010869565	0.02173913	0	0	0	0.010869565	0.02173913	0.010869565	0.010869565	0	0	0	0	0	0	0	0.010869565	0	0.010869565	0.010869565	0	0	0	0	0	0.010869565	0	0.010869565	0.010869565	0	0	0	0	0.010869565	0	0	0	0	0	0.032608696	0	0.010869565	0	0.010869565	0	0	0	0	0.032608696	0	0	0	0	0.02173913	0.010869565	0.010869565	0	0	0.010869565	0.010869565	0	0	0	0	0	0	0	0	0	0	0	0	0.010869565	0	0.032608696	0	0.010869565	0	0.043478261	0.010869565	0	0.02173913	0.010869565	0	0
-37.97	0	1000	0	1	0	1	0.037533512	0.008042895	0.034852547	0.024128686	0.008042895	0.013404826	0.002680965	0.008042895	0.029490617	0.021447721	0.010723861	0.002680965	0.013404826	0.021447721	0.008042895	0.008042895	0.008042895	0.002680965	0	0.008042895	0.00536193	0.008042895	0.002680965	0.008042895	0	0.00536193	0	0	0	0.00536193	0	0.016085791	0	0.010723861	0.024128686	0.013404826	0.013404826	0.008042895	0.00536193	0.00536193	0.010723861	0.00536193	0	0	0	0.010723861	0.00536193	0.010723861	0	0.018766756	0.008042895	0.002680965	0.010723861	0.00536193	0.002680965	0.013404826	0.008042895	0.013404826	0.029490617	0.008042895	0.018766756	0	0.008042895	0.002680965	0.008042895	0.002680965	0.00536193	0.002680965	0.010723861	0.002680965	0.018766756	0	0.008042895	0.008042895	0.002680965	0	0.002680965	0	0.002680965	0.00536193	0.008042895	0	0.002680965	0.002680965	0.002680965	0.00536193	0	0	0.00536193	0	0	0.013404826	0	0	0.008042895	0.008042895	0	0.008042895	0.002680965	0.008042895	0.00536193	0.008042895	0.002680965	0	0.00536193	0.010723861	0.010723861	0.00536193	0.021447721	0.002680965	0.00536193	0.002680965	0.00536193	0.002680965	0.010723861	0.002680965	0	0.00536193	0	0.002680965	0.002680965	0.00536193	0	0	0.00536193	0.008042895	0.034852547	0.008042895	0.008042895	0	0.021447721	0.010723861	0	0.010723861	0.008042895	0.016085791	0
-9.2	-29	1000	0	1	0	1	0	0	0.051282051	0.025641026	0	0	0	0	0	0.025641026	0	0.025641026	0	0.025641026	0.025641026	0	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0.076923077	0	0	0.025641026	0	0	0.025641026	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0	0.025641026	0.051282051	0	0	0.025641026	0	0	0	0.051282051	0	0	0	0	0.025641026	0	0	0	0	0	0	0.051282051	0	0	0.025641026	0	0.025641026	0	0	0	0	0	0.051282051	0	0	0.025641026	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0.025641026	0.025641026	0	0	0.025641026	0	0	0	0	0.025641026	0.025641026	0	0	0	0	0	0	0	0.025641026	0	0.025641026	0	0.025641026	0	0	0	0.025641026	0	0
-0.3	-101	1000	0	0	0	0	0.020833333	0	0.041666667	0.0625	0	0	0.020833333	0	0.020833333	0.041666667	0.020833333	0	0	0.041666667	0	0.041666667	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0.020833333	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0.020833333	0.020833333	0	0	0.041666667	0	0	0	0.020833333	0.020833333	0	0	0.020833333	0	0.020833333	0.020833333	0.020833333	0.041666667	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0.020833333	0	0.020833333	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0.020833333	0	0	0	0.020833333	0.041666667	0	0	0	0.0625	0	0	0.020833333	0.020833333	0.020833333	0
-9.6	0	1000	0	1	0	1	0.025	0	0.008333333	0.016666667	0.008333333	0.008333333	0.008333333	0	0.008333333	0.008333333	0.016666667	0	0.008333333	0.016666667	0.008333333	0	0.008333333	0.008333333	0.016666667	0.008333333	0.025	0.008333333	0.008333333	0	0	0.016666667	0.008333333	0	0	0	0.008333333	0.008333333	0.008333333	0.008333333	0.016666667	0	0.016666667	0.008333333	0	0	0.025	0.016666667	0	0	0.008333333	0	0	0.008333333	0.008333333	0.016666667	0.008333333	0	0	0	0.025	0	0	0.008333333	0.008333333	0.016666667	0.008333333	0.016666667	0.025	0.016666667	0.008333333	0.008333333	0.008333333	0.008333333	0.016666667	0	0.008333333	0.025	0	0.016666667	0.016666667	0	0	0	0	0	0.016666667	0	0	0	0	0.008333333	0	0	0	0	0	0	0.008333333	0	0.008333333	0.016666667	0	0.016666667	0.008333333	0.008333333	0.008333333	0	0.008333333	0	0.008333333	0.008333333	0.008333333	0	0.016666667	0.008333333	0.008333333	0.016666667	0	0	0	0	0	0.025	0	0.008333333	0.008333333	0.008333333	0	0	0.025	0.008333333	0.008333333	0.008333333	0.016666667	0	0.008333333	0.008333333	0	0.008333333	0.008333333	0.008333333	0
-14.94	-513	1000	0	1	0	1	0.021978022	0.021978022	0.010989011	0.021978022	0.021978022	0.010989011	0	0.010989011	0	0	0	0.010989011	0.010989011	0.010989011	0	0.010989011	0.010989011	0.010989011	0	0	0.010989011	0.010989011	0	0	0	0	0	0	0.010989011	0	0	0	0	0.010989011	0	0.021978022	0	0.032967033	0	0	0.010989011	0.010989011	0	0	0.010989011	0.010989011	0	0.010989011	0.010989011	0.021978022	0.021978022	0	0	0.021978022	0.021978022	0	0.010989011	0.010989011	0.032967033	0	0	0	0.021978022	0	0	0	0.010989011	0	0	0.021978022	0	0.010989011	0	0.010989011	0.043956044	0	0	0.021978022	0	0.010989011	0	0	0	0	0	0.010989011	0	0.021978022	0	0	0	0.021978022	0	0.010989011	0.010989011	0.010989011	0	0.010989011	0	0	0.010989011	0	0	0	0	0.032967033	0.032967033	0	0	0	0	0	0	0.010989011	0.021978022	0.010989011	0	0	0	0.010989011	0	0	0	0	0.010989011	0.021978022	0.010989011	0	0.010989011	0	0.032967033	0.010989011	0	0.010989011	0.010989011	0	0
-10.9	-190	1000	0	0	0	0	0.051282051	0.025641026	0	0.012820513	0	0.012820513	0.025641026	0	0	0	0	0	0.012820513	0	0	0.025641026	0	0	0	0.012820513	0.025641026	0	0	0	0.012820513	0.025641026	0	0	0.012820513	0.012820513	0	0.012820513	0	0	0	0.012820513	0	0.012820513	0	0	0.012820513	0	0	0.012820513	0.012820513	0	0	0	0.012820513	0.012820513	0.025641026	0	0.025641026	0.025641026	0.012820513	0	0.025641026	0.025641026	0.012820513	0.012820513	0	0.012820513	0	0.012820513	0	0	0.012820513	0	0	0.038461538	0.012820513	0.025641026	0.012820513	0	0	0	0.012820513	0	0	0	0	0.012820513	0	0.012820513	0.012820513	0	0	0.012820513	0	0	0	0.012820513	0	0	0.012820513	0.012820513	0	0	0	0	0.012820513	0	0	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0	0	0	0	0	0	0.025641026	0	0	0	0	0	0.025641026	0	0	0.012820513	0	0	0	0.025641026	0.025641026	0	0	0	0	0
-5.1	-811	879	0	1	0	1	0	0	0	0	0.018518519	0.018518519	0	0.018518519	0	0	0	0.037037037	0	0.018518519	0	0	0	0.018518519	0	0.018518519	0.018518519	0	0.018518519	0.037037037	0	0.018518519	0	0	0	0	0	0.018518519	0	0	0	0	0.018518519	0	0	0	0	0	0	0	0.018518519	0	0.018518519	0	0	0	0.018518519	0	0	0	0	0	0	0.018518519	0	0.018518519	0.018518519	0.018518519	0.018518519	0	0	0	0.037037037	0.018518519	0	0	0.037037037	0	0.018518519	0.018518519	0.018518519	0	0	0	0.018518519	0	0	0	0	0	0.018518519	0	0.018518519	0	0.018518519	0.018518519	0	0.018518519	0	0	0	0.018518519	0.018518519	0	0	0.018518519	0	0	0	0.018518519	0	0.018518519	0	0	0.018518519	0.018518519	0	0	0	0.018518519	0	0	0	0	0	0.018518519	0.018518519	0.018518519	0	0.018518519	0.018518519	0.037037037	0	0	0.018518519	0	0	0.018518519	0	0	0	0	0
-24.82	0	231	-305	0	0	0	0.077922078	0.008658009	0.017316017	0.043290043	0.004329004	0.004329004	0.004329004	0.017316017	0.008658009	0.008658009	0.025974026	0.008658009	0.021645022	0.021645022	0.012987013	0.017316017	0.021645022	0	0.004329004	0.017316017	0	0	0	0.004329004	0	0.004329004	0	0	0.008658009	0	0.004329004	0.012987013	0	0.004329004	0.004329004	0.008658009	0.004329004	0.004329004	0.004329004	0.012987013	0	0.008658009	0.004329004	0	0	0.025974026	0.004329004	0.004329004	0.004329004	0.03030303	0.012987013	0	0.008658009	0.004329004	0.004329004	0.017316017	0	0.03030303	0.012987013	0	0.012987013	0.008658009	0	0	0.004329004	0.004329004	0	0.004329004	0.008658009	0.004329004	0.008658009	0	0	0.008658009	0.008658009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008658009	0	0	0.004329004	0.008658009	0.008658009	0	0.021645022	0	0.021645022	0.008658009	0.004329004	0	0.004329004	0.012987013	0.017316017	0	0.004329004	0	0	0.004329004	0	0	0	0.008658009	0	0	0	0.012987013	0	0.025974026	0	0.004329004	0.008658009	0.017316017	0.038961039	0.025974026	0.004329004	0	0.021645022	0.004329004	0	0.008658009	0	0.017316017	0
-21.6	-117	1000	0	0	0	0	0.013422819	0.006711409	0.020134228	0.026845638	0.006711409	0	0	0.006711409	0.013422819	0.020134228	0.013422819	0.006711409	0.006711409	0.026845638	0.006711409	0	0.006711409	0.006711409	0.006711409	0	0.006711409	0.006711409	0	0.006711409	0	0.006711409	0	0	0	0.006711409	0	0.006711409	0.006711409	0.006711409	0.020134228	0.020134228	0.006711409	0.020134228	0	0	0.006711409	0	0	0.006711409	0	0	0	0.006711409	0.006711409	0.040268456	0.013422819	0.006711409	0.033557047	0.006711409	0.020134228	0	0.006711409	0.006711409	0.013422819	0.006711409	0.006711409	0.013422819	0.013422819	0	0.013422819	0.013422819	0	0	0.026845638	0.013422819	0.006711409	0	0.006711409	0.013422819	0.020134228	0.006711409	0	0.013422819	0	0	0	0	0	0	0	0.006711409	0.006711409	0.006711409	0.006711409	0	0.006711409	0.006711409	0	0	0.013422819	0	0.013422819	0	0.013422819	0.013422819	0.006711409	0	0	0	0.013422819	0	0.013422819	0.006711409	0	0.013422819	0.006711409	0.006711409	0.006711409	0.006711409	0.013422819	0.006711409	0	0	0.006711409	0.006711409	0.006711409	0.006711409	0	0.006711409	0.006711409	0	0.040268456	0	0	0	0.020134228	0.006711409	0	0.013422819	0	0.020134228	0
-13.6	-123	1000	0	1	0	1	0.068493151	0.01369863	0.02739726	0	0.04109589	0	0	0	0	0.01369863	0.04109589	0	0.02739726	0	0	0	0.04109589	0.01369863	0	0	0	0.01369863	0	0.02739726	0.01369863	0	0	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0.02739726	0	0	0	0	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0.01369863	0.01369863	0.02739726	0.02739726	0	0.01369863	0	0	0	0	0.01369863	0.01369863	0	0.01369863	0	0	0.02739726	0.01369863	0	0	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0.01369863	0	0.01369863	0	0.01369863	0.01369863	0	0	0.01369863	0	0	0	0	0.01369863	0	0.01369863	0	0	0.01369863	0	0	0.01369863	0	0	0.02739726	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.02739726	0	0	0	0	0	0.02739726	0	0	0	0	0	0	0.01369863	0	0	0
-38.8	0	1000	0	1	0	1	0.040133779	0.016722408	0.023411371	0.02006689	0.010033445	0.013377926	0.013377926	0.003344482	0.013377926	0.013377926	0.010033445	0.003344482	0.006688963	0.013377926	0.023411371	0.006688963	0.006688963	0.006688963	0	0.003344482	0.010033445	0.013377926	0.006688963	0.003344482	0.006688963	0.003344482	0.006688963	0	0.003344482	0	0.003344482	0.013377926	0.006688963	0.013377926	0.003344482	0.010033445	0.003344482	0.010033445	0.003344482	0.003344482	0.006688963	0.006688963	0	0.003344482	0.003344482	0.02006689	0.013377926	0.006688963	0	0.013377926	0.003344482	0.010033445	0.016722408	0.023411371	0.016722408	0.010033445	0.016722408	0.010033445	0.016722408	0.003344482	0	0.003344482	0.003344482	0	0.010033445	0	0.003344482	0.010033445	0.006688963	0.010033445	0.013377926	0.003344482	0.003344482	0.010033445	0.003344482	0.006688963	0	0.003344482	0.003344482	0.003344482	0.003344482	0.003344482	0	0.003344482	0.006688963	0.013377926	0.003344482	0	0.003344482	0	0.003344482	0.010033445	0	0.003344482	0	0	0.006688963	0.006688963	0.006688963	0.006688963	0.013377926	0.006688963	0	0	0.003344482	0.010033445	0.010033445	0	0.003344482	0	0.010033445	0.006688963	0.010033445	0.010033445	0.006688963	0.010033445	0	0.010033445	0	0.003344482	0.016722408	0.006688963	0	0	0	0.016722408	0.030100334	0.003344482	0.010033445	0.006688963	0.006688963	0.006688963	0	0.016722408	0.003344482	0.013377926	0
-21.2	0	1000	0	0	0	0	0.07486631	0.021390374	0.026737968	0.016042781	0.016042781	0.005347594	0.016042781	0.005347594	0.026737968	0.032085561	0.016042781	0.005347594	0.010695187	0.010695187	0.005347594	0.005347594	0.010695187	0.005347594	0	0.005347594	0	0	0.005347594	0	0.016042781	0.010695187	0	0	0	0	0	0.026737968	0.005347594	0.005347594	0.021390374	0.016042781	0.016042781	0.021390374	0	0.005347594	0.016042781	0	0	0	0	0.032085561	0.005347594	0.005347594	0.005347594	0	0.005347594	0.010695187	0.005347594	0.016042781	0.005347594	0.005347594	0.016042781	0	0.026737968	0.005347594	0.010695187	0	0	0.005347594	0	0	0	0.010695187	0.005347594	0.005347594	0.005347594	0	0	0	0	0	0	0.005347594	0	0.005347594	0	0.005347594	0	0.005347594	0.005347594	0.005347594	0	0	0	0	0.005347594	0.021390374	0	0.005347594	0.005347594	0.005347594	0	0	0.026737968	0.016042781	0.010695187	0.005347594	0	0	0.010695187	0.010695187	0.010695187	0.005347594	0.005347594	0	0.005347594	0	0.005347594	0.005347594	0.010695187	0	0	0	0	0	0	0	0	0	0	0.010695187	0.032085561	0.005347594	0.021390374	0.010695187	0.016042781	0.005347594	0	0.016042781	0	0.010695187	0
-10.9	-5	942	0	1	0	1	0.074074074	0.018518519	0.037037037	0.018518519	0.018518519	0	0	0	0.018518519	0.018518519	0	0.018518519	0.018518519	0.018518519	0.018518519	0	0	0.018518519	0	0	0.018518519	0.018518519	0	0	0	0.018518519	0	0	0	0	0	0	0	0	0.018518519	0.018518519	0	0.018518519	0	0	0	0	0	0	0.018518519	0.018518519	0	0.018518519	0	0	0.018518519	0	0	0.018518519	0	0.037037037	0	0	0.018518519	0	0	0	0.018518519	0.018518519	0	0	0	0	0	0	0.018518519	0.018518519	0	0	0	0.018518519	0	0.018518519	0	0	0	0.018518519	0	0	0.018518519	0.018518519	0	0	0	0	0	0	0	0	0	0	0	0	0.018518519	0	0.018518519	0	0	0	0	0	0.018518519	0	0	0.018518519	0.018518519	0	0.018518519	0	0.018518519	0	0	0	0	0	0.018518519	0.018518519	0	0	0	0	0.055555556	0	0	0	0	0.018518519	0	0	0	0.037037037	0
-15.9	0	1000	0	0	0	0	0.046666667	0.013333333	0.013333333	0.026666667	0.006666667	0.013333333	0	0	0.033333333	0.006666667	0.013333333	0	0.006666667	0.02	0.013333333	0.013333333	0.006666667	0	0	0.013333333	0.006666667	0.013333333	0	0	0	0	0	0	0.013333333	0.006666667	0	0.013333333	0.013333333	0.026666667	0.013333333	0.013333333	0.006666667	0.006666667	0	0.013333333	0.006666667	0.013333333	0	0	0.02	0.006666667	0	0.013333333	0	0.013333333	0.013333333	0.006666667	0.013333333	0	0	0.013333333	0.013333333	0.013333333	0.04	0	0.006666667	0	0	0	0	0.013333333	0	0	0.013333333	0	0.02	0.006666667	0.006666667	0.013333333	0.013333333	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.013333333	0.006666667	0.006666667	0	0.006666667	0.006666667	0	0.013333333	0.02	0.006666667	0	0.013333333	0	0.02	0.006666667	0.013333333	0	0.026666667	0.006666667	0	0.006666667	0.006666667	0	0	0.006666667	0	0.006666667	0	0.006666667	0.006666667	0	0	0	0.006666667	0.006666667	0.013333333	0	0.013333333	0	0.006666667	0.013333333	0	0.02	0.006666667	0.013333333	0
-4.9	-316	1000	0	1	0	1	0.043956044	0.032967033	0.032967033	0.021978022	0	0.021978022	0	0.021978022	0.010989011	0.010989011	0.021978022	0	0.010989011	0.021978022	0	0	0	0	0	0	0.010989011	0.010989011	0.010989011	0	0	0.010989011	0	0	0	0.021978022	0.010989011	0	0	0.021978022	0.010989011	0.010989011	0.021978022	0.010989011	0	0.010989011	0.010989011	0.021978022	0.010989011	0	0	0.010989011	0.010989011	0.010989011	0	0.010989011	0.010989011	0	0	0	0.010989011	0	0	0.010989011	0.021978022	0	0.010989011	0	0.010989011	0.010989011	0.010989011	0.010989011	0	0	0.010989011	0	0	0	0.010989011	0	0.032967033	0	0	0.010989011	0	0.021978022	0	0	0	0	0.010989011	0	0	0	0	0	0	0.010989011	0	0	0.021978022	0.010989011	0.010989011	0.010989011	0	0	0.021978022	0	0	0	0.010989011	0.021978022	0	0	0.010989011	0	0.010989011	0	0	0	0	0	0	0	0	0.010989011	0	0	0	0	0.021978022	0	0.043956044	0	0	0.010989011	0.021978022	0	0	0.021978022	0	0.010989011	0
-5.6	0	1000	-728	0	563	1	0	0	0	0.010869565	0.010869565	0	0	0.054347826	0.032608696	0.032608696	0	0.043478261	0.010869565	0	0.010869565	0.010869565	0.032608696	0	0.010869565	0	0.010869565	0	0	0	0	0	0	0	0.02173913	0	0.010869565	0.032608696	0	0	0	0.032608696	0.010869565	0	0.010869565	0	0.010869565	0.010869565	0.02173913	0	0	0.010869565	0	0.010869565	0	0	0	0	0.010869565	0.010869565	0	0.010869565	0	0.02173913	0	0.010869565	0.054347826	0	0	0	0	0.010869565	0	0.010869565	0	0	0.010869565	0	0	0	0	0	0	0	0	0.02173913	0	0	0	0	0	0	0	0	0	0	0	0.032608696	0.02173913	0	0	0	0.010869565	0	0.043478261	0	0	0.054347826	0.010869565	0	0	0	0	0	0.043478261	0	0	0	0	0	0.02173913	0.010869565	0	0	0	0.010869565	0.010869565	0.032608696	0	0.010869565	0	0	0.010869565	0.02173913	0	0	0	0	0	0.010869565	0.010869565	0	0
-5.09	-70	1000	0	0	0	0	0.056179775	0	0.011235955	0.02247191	0.011235955	0.011235955	0.011235955	0	0.011235955	0.011235955	0	0.011235955	0.011235955	0	0.011235955	0	0.011235955	0.011235955	0	0.02247191	0	0	0.011235955	0	0	0.02247191	0	0	0.011235955	0	0	0	0	0	0.02247191	0	0	0.04494382	0	0	0	0	0.011235955	0	0.011235955	0.02247191	0.02247191	0.011235955	0	0.011235955	0.02247191	0.011235955	0.02247191	0.011235955	0	0.011235955	0	0	0	0.011235955	0.011235955	0.02247191	0	0.011235955	0	0	0	0.02247191	0.02247191	0	0	0.011235955	0	0.011235955	0.02247191	0	0	0	0.011235955	0	0	0	0	0.011235955	0	0	0	0.011235955	0	0	0	0.033707865	0	0	0.011235955	0	0	0	0	0.011235955	0	0.011235955	0	0	0	0.02247191	0.02247191	0.011235955	0	0.011235955	0	0	0.02247191	0	0.02247191	0	0	0	0	0.011235955	0	0	0	0	0.011235955	0.011235955	0.033707865	0.011235955	0.011235955	0	0.011235955	0	0	0.02247191	0.011235955	0	0
-42.5	0	1000	0	1	0	1	0.008403361	0.012605042	0.016806723	0.016806723	0.004201681	0.008403361	0	0.004201681	0.021008403	0.012605042	0.012605042	0.012605042	0.029411765	0.012605042	0.016806723	0	0.004201681	0.004201681	0.004201681	0.008403361	0.004201681	0.004201681	0.021008403	0.004201681	0	0	0.004201681	0	0	0	0.004201681	0.021008403	0	0.004201681	0	0.016806723	0.021008403	0.008403361	0	0	0.021008403	0.012605042	0	0	0.012605042	0.016806723	0.008403361	0.004201681	0.008403361	0.016806723	0.008403361	0.008403361	0.004201681	0.025210084	0	0.025210084	0.008403361	0.012605042	0.004201681	0	0.012605042	0.008403361	0.012605042	0.004201681	0	0.004201681	0.004201681	0.008403361	0.004201681	0.004201681	0	0.008403361	0.004201681	0.008403361	0.004201681	0.004201681	0	0.012605042	0.008403361	0.016806723	0.004201681	0	0	0	0.008403361	0.004201681	0	0.008403361	0	0	0	0.016806723	0	0.004201681	0.021008403	0	0	0.004201681	0.008403361	0.021008403	0.012605042	0	0	0	0	0.021008403	0.008403361	0.004201681	0.004201681	0	0	0.012605042	0.008403361	0	0.008403361	0.008403361	0	0.008403361	0	0.008403361	0.012605042	0.008403361	0.004201681	0	0.025210084	0.004201681	0.029411765	0.008403361	0.004201681	0	0.021008403	0	0	0.012605042	0	0.012605042	0
