SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
-95.1	-576	1000	0	0	0	0	0.003367003	0	0	0.006734007	0.053872054	0.003367003	0.006734007	0.016835017	0.003367003	0.01010101	0	0	0	0.003367003	0	0.003367003	0.023569023	0.026936027	0.003367003	0.01010101	0.006734007	0.003367003	0.03030303	0	0.003367003	0.003367003	0.003367003	0.003367003	0.003367003	0.013468013	0.003367003	0.003367003	0	0	0	0.01010101	0.016835017	0.003367003	0.003367003	0	0.003367003	0.003367003	0	0	0.003367003	0	0.003367003	0	0	0	0.003367003	0.026936027	0	0.013468013	0	0	0	0.003367003	0.006734007	0.067340067	0.003367003	0	0.033670033	0.003367003	0	0.023569023	0.006734007	0	0.023569024	0	0.013468013	0	0.013468013	0.003367003	0.003367003	0.013468013	0.03030303	0.013468013	0.033670034	0	0	0.003367003	0.01010101	0.003367003	0	0.01010101	0.006734007	0.013468013	0.057239057	0	0.006734007	0.003367003	0	0	0.003367003	0.006734007	0.003367003	0.013468013	0	0.01010101	0	0.01010101	0.01010101	0	0	0	0.003367003	0	0.030303031	0.013468013	0.01010101	0.016835017	0.01010101	0	0	0.003367003	0.003367003	0.06060606	0	0	0.003367003	0	0	0.003367003	0	0.003367003	0	0	0	0	0.013468013	0.003367003	0	0.01010101	0	0
-14.5	-976	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0.020833333	0	0	0	0.020833333	0	0.020833333	0.020833333	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0.020833333	0.020833333	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0.020833333	0.020833333	0	0	0	0	0	0	0	0	0.020833333	0	0.020833333	0	0	0.020833333	0.020833333	0	0	0	0	0.020833333	0.041666667	0.020833333	0	0.041666666	0.020833333	0.020833333	0.020833333	0	0	0	0.041666666	0.020833333	0	0.020833333	0	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0.020833333	0.041666666	0.020833333	0.020833333	0.020833333	0.020833333	0	0	0	0.041666666	0.020833333	0	0.020833333	0	0	0	0.020833333	0.020833333	0	0	0	0.020833333	0.020833333	0	0	0	0	0	0	0.020833333	0.020833333	0	0	0
-45.6	-1000	1000	0	1	0	1	0	0	0.007874016	0	0.007874016	0.007874016	0.007874016	0	0.007874016	0.007874016	0.007874016	0.007874016	0	0.023622047	0	0	0.015748031	0.015748031	0.007874016	0.007874016	0.007874016	0.007874016	0.023622047	0	0	0	0	0.007874016	0	0	0.015748031	0	0.007874016	0	0	0.007874016	0.023622047	0.015748031	0	0	0.007874016	0.007874016	0.007874016	0.007874016	0.007874016	0	0	0	0	0.023622047	0	0.023622047	0	0	0	0.007874016	0	0.015748031	0.007874016	0.023622047	0.015748031	0.023622047	0.015748032	0	0	0.023622047	0.007874016	0	0.007874016	0	0	0.023622047	0.031496062	0.023622047	0.015748031	0.007874016	0.015748031	0.031496062	0	0	0	0	0.023622047	0	0.015748031	0.031496063	0.007874016	0	0.015748032	0.007874016	0	0	0	0.007874016	0	0	0.007874016	0	0	0	0	0	0.015748032	0.007874016	0	0	0	0.007874016	0.031496062	0.007874016	0.023622047	0.023622047	0.015748031	0.015748031	0.015748032	0	0.007874016	0	0.007874016	0.007874016	0.007874016	0.007874016	0.007874016	0	0	0	0	0	0	0	0.015748032	0	0.007874016	0	0.007874016	0
-38.2	-1000	1000	0	1	0	1	0	0	0	0	0	0.011235955	0	0.011235955	0	0	0	0	0	0	0	0	0	0.011235955	0.011235955	0	0.011235955	0	0.033707865	0	0	0.033707865	0	0	0	0.011235955	0.011235955	0	0	0	0	0.011235955	0.02247191	0.011235955	0	0	0	0.011235955	0	0	0.011235955	0	0	0	0	0	0.011235955	0	0.011235955	0.011235955	0	0	0	0	0	0.02247191	0	0	0.02247191	0.02247191	0	0.02247191	0.011235955	0	0.011235955	0	0.02247191	0.011235955	0.011235955	0	0	0	0.02247191	0.056179775	0.02247191	0	0	0	0.02247191	0.02247191	0.011235955	0.06741573	0.02247191	0.011235955	0.078651685	0	0.011235955	0	0	0	0	0.011235955	0	0.02247191	0	0	0	0	0.02247191	0.011235955	0	0.02247191	0	0	0	0.02247191	0.02247191	0.011235955	0.02247191	0.011235955	0	0	0	0.02247191	0	0	0	0	0	0.02247191	0.011235955	0	0	0	0	0	0	0.011235955	0	0	0	0
-22.1	-1000	757	0	1	0	1	0	0	0	0	0.01754386	0	0	0	0	0	0	0	0	0	0.01754386	0	0	0	0.01754386	0	0.01754386	0	0.01754386	0.01754386	0	0	0.01754386	0	0	0	0	0	0.01754386	0	0	0	0.01754386	0	0.01754386	0	0	0	0	0	0	0	0	0.01754386	0	0.01754386	0	0.01754386	0	0.035087719	0	0	0.01754386	0	0	0.01754386	0	0	0.035087719	0	0.01754386	0	0.03508772	0.01754386	0	0	0	0.01754386	0.01754386	0.01754386	0	0	0.03508772	0.01754386	0.01754386	0	0	0.035087719	0	0	0.01754386	0.052631579	0	0	0.087719298	0.01754386	0	0	0.01754386	0	0.01754386	0	0.01754386	0	0	0	0	0	0	0.01754386	0	0.01754386	0	0.01754386	0	0.01754386	0	0.01754386	0.01754386	0.01754386	0.035087719	0	0	0.035087719	0	0	0	0	0	0	0	0	0	0	0	0	0.01754386	0	0	0	0	0
-73.3	-1000	1000	0	0	0	0	0.013745704	0.013745704	0.003436426	0.003436426	0	0.010309278	0.013745704	0.010309278	0.006872852	0.010309278	0.003436426	0	0.003436426	0.006872852	0.003436426	0	0	0	0.003436426	0.013745704	0.003436426	0.003436426	0.013745704	0.013745704	0.017182131	0.013745704	0.003436426	0	0	0.010309278	0.006872852	0.006872852	0.003436426	0	0.010309278	0.003436426	0.006872852	0.006872852	0.003436426	0.01718213	0.013745704	0	0.003436426	0	0.003436426	0	0	0	0.003436426	0.006872852	0.003436426	0.010309278	0.003436426	0	0.006872852	0	0.010309278	0	0	0	0.003436426	0.006872852	0.010309278	0.006872852	0.006872852	0.010309278	0.024054982	0	0.013745704	0.003436426	0	0.010309278	0.027491409	0.013745704	0	0.010309278	0.01718213	0.024054983	0.013745704	0.006872852	0.010309278	0.024054982	0.013745704	0.020618557	0.013745704	0.010309278	0.006872852	0.024054982	0.024054983	0.003436426	0.010309278	0	0.006872852	0	0.003436426	0.006872852	0.003436426	0.013745704	0	0.013745704	0.020618557	0.01718213	0.006872852	0.010309278	0.006872852	0.003436426	0.003436426	0.003436426	0.003436426	0.006872852	0.027491409	0.020618557	0	0.003436426	0	0.027491409	0.003436426	0.006872852	0.030927835	0	0.003436426	0.003436426	0	0.003436426	0.010309278	0.003436426	0	0.003436426	0	0	0	0	0.017182131	0.003436426	0	0
-21.9	-1000	1000	0	1	0	1	0.011235955	0.011235955	0	0	0.011235955	0.011235955	0	0	0.02247191	0	0	0.011235955	0	0	0.011235955	0	0	0.02247191	0	0.011235955	0.011235955	0	0.04494382	0.011235955	0.011235955	0.011235955	0.011235955	0	0	0	0	0.011235955	0.011235955	0	0	0.02247191	0	0.011235955	0	0	0	0	0	0.011235955	0	0	0	0	0	0	0.011235955	0.02247191	0	0.011235955	0	0	0	0.011235955	0.011235955	0	0.02247191	0.011235955	0.033707865	0.033707865	0	0.033707865	0.011235955	0	0.011235955	0	0.011235955	0.033707865	0.033707865	0	0.011235955	0.011235955	0.011235955	0.02247191	0.011235955	0	0	0.011235955	0	0	0	0.033707865	0	0	0.011235955	0	0	0	0	0	0	0	0	0.011235955	0	0.011235955	0	0.011235955	0	0.011235955	0	0	0	0.011235955	0.02247191	0.011235955	0.056179775	0.011235955	0.011235955	0	0	0	0	0.02247191	0.011235955	0	0.011235955	0	0.011235955	0.011235955	0.011235955	0	0	0.011235955	0	0	0.011235955	0.011235955	0	0	0	0
-10.4	-1000	228	0	1	0	1	0	0	0	0	0	0.02739726	0	0.01369863	0.01369863	0	0.02739726	0.01369863	0	0	0	0	0	0	0	0.01369863	0	0.01369863	0.04109589	0	0	0	0.02739726	0.01369863	0	0	0	0	0	0	0.01369863	0	0	0	0	0	0.01369863	0.01369863	0	0	0	0	0	0	0	0.02739726	0	0	0	0	0	0	0	0	0	0.02739726	0.04109589	0	0.02739726	0	0	0	0	0	0.01369863	0	0.01369863	0	0	0	0	0.01369863	0.01369863	0.04109589	0.02739726	0	0	0	0.04109589	0	0	0.04109589	0.01369863	0.02739726	0.05479452	0	0.05479452	0	0	0	0	0	0	0	0	0.01369863	0	0	0.01369863	0	0	0	0	0.01369863	0.01369863	0.01369863	0.01369863	0.01369863	0.02739726	0	0	0.01369863	0.01369863	0.02739726	0.01369863	0	0	0	0	0.02739726	0.01369863	0	0	0	0	0	0.04109589	0	0	0	0	0
-96.2	-1000	1000	0	0	0	0	0.003623188	0.007246377	0	0	0.010869565	0.007246377	0.003623188	0.010869565	0	0.010869565	0.003623188	0	0.003623188	0	0.003623188	0	0	0.014492753	0.003623188	0.010869565	0.014492754	0.007246377	0.025362319	0.003623188	0.010869565	0	0.014492754	0.007246377	0.003623188	0	0.007246377	0.003623188	0	0	0.007246377	0.014492754	0.014492753	0.014492753	0.003623188	0	0.007246376	0.003623188	0	0	0	0	0	0.003623188	0	0.007246376	0.003623188	0.010869565	0	0.010869565	0	0.003623188	0	0.003623188	0.003623188	0.014492753	0.007246376	0.010869565	0.028985507	0.02173913	0.003623188	0.021739131	0.003623188	0	0.007246376	0.003623188	0.007246377	0.010869565	0.021739131	0.003623188	0.003623188	0	0.010869565	0.018115942	0.018115942	0	0.007246376	0.018115942	0.018115942	0.018115942	0.014492753	0.010869565	0.025362319	0	0.054347826	0.003623188	0.010869565	0.003623188	0.003623188	0	0.003623188	0.003623188	0	0.010869565	0	0.007246377	0.003623188	0.010869565	0.003623188	0.010869565	0.003623188	0.014492753	0	0.010869565	0.010869565	0.028985508	0.014492754	0	0.021739131	0.025362319	0.003623188	0	0	0.025362319	0.014492754	0	0.003623188	0	0.003623188	0.007246376	0.007246376	0	0	0.003623188	0.003623188	0	0.010869565	0.007246376	0.010869565	0	0.003623188	0
-20.3	-59	1000	0	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0	0.01369863	0	0.01369863	0.02739726	0	0	0	0	0	0	0	0.04109589	0	0	0.01369863	0.04109589	0.01369863	0	0	0	0	0.01369863	0	0.01369863	0	0	0.02739726	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.01369863	0.01369863	0.01369863	0	0.01369863	0.04109589	0	0	0.01369863	0	0	0.02739726	0	0.02739726	0.02739726	0	0.01369863	0.01369863	0.01369863	0.01369863	0	0.01369863	0	0	0.04109589	0	0.01369863	0	0	0.02739726	0	0	0.01369863	0.01369863	0	0	0	0	0.01369863	0.02739726	0	0	0	0.01369863	0.01369863	0	0	0	0	0	0.01369863	0.01369863	0	0	0	0	0	0.02739726	0	0	0.01369863	0.01369863	0.04109589	0.01369863	0.02739726	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0.01369863	0	0	0	0.04109589	0.02739726	0	0	0	0	0	0	0	0	0	0	0
-13.4	-1000	1000	0	1	7	1	0	0.020833333	0	0	0	0	0.020833333	0	0	0	0	0	0.020833333	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0.020833333	0	0	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0.041666667	0	0.020833333	0	0	0	0.020833333	0	0	0	0.020833333	0	0.020833333	0	0	0	0.020833333	0.020833333	0	0	0.020833333	0	0	0	0.020833333	0	0	0.020833333	0	0.020833333	0	0.020833333	0	0.041666667	0.020833333	0	0.041666667	0	0.020833333	0.020833333	0	0	0	0.041666667	0.041666666	0.041666667	0.020833333	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0.041666666	0.020833333	0.020833333	0.0625	0	0	0	0	0.020833333	0.020833333	0	0	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0
-32.2	-1000	1000	0	0	0	0	0	0	0	0	0.029761905	0	0.011904762	0.005952381	0.005952381	0	0.005952381	0.005952381	0	0	0	0	0.011904762	0.017857143	0.005952381	0.005952381	0.017857143	0.005952381	0.041666667	0	0.005952381	0.011904762	0.011904762	0.011904762	0	0.011904762	0.005952381	0.005952381	0.005952381	0.005952381	0.005952381	0	0.011904762	0.005952381	0.005952381	0	0	0.005952381	0	0.011904762	0.005952381	0	0	0	0	0.029761905	0	0.005952381	0.041666667	0	0.005952381	0	0	0	0	0.023809524	0.005952381	0.005952381	0.041666667	0.011904762	0.005952381	0.017857143	0	0	0.029761905	0.011904762	0	0.017857143	0.011904762	0.005952381	0	0.011904762	0.023809524	0.017857143	0.005952381	0	0	0.005952381	0.005952381	0.017857143	0.005952381	0.005952381	0.005952381	0	0.011904762	0.011904762	0.017857143	0	0	0	0.005952381	0.005952381	0.011904762	0	0	0.011904762	0	0.023809524	0.005952381	0.023809524	0.011904762	0.011904762	0	0.005952381	0	0.011904762	0.005952381	0.005952381	0	0	0	0.005952381	0.005952381	0.005952381	0	0.011904762	0	0	0.005952381	0.035714286	0.017857143	0	0	0	0	0	0.017857143	0.005952381	0	0.017857143	0	0
-72.7	-1000	1000	0	1	0	1	0.007246377	0.003623188	0	0.007246377	0.010869565	0.007246377	0.010869565	0.003623188	0.007246377	0.003623188	0.010869565	0	0.003623188	0.003623188	0.003623188	0	0.007246377	0.018115942	0.003623188	0.014492753	0.007246377	0.014492753	0.014492754	0.007246376	0.010869565	0.018115942	0.02173913	0	0	0.003623188	0	0.003623188	0.003623188	0	0.014492753	0	0.007246377	0.003623188	0.007246377	0.014492754	0	0.003623188	0	0	0	0.003623188	0.003623188	0	0	0.003623188	0.007246376	0.007246377	0.003623188	0.003623188	0	0.003623188	0	0	0.007246377	0.018115942	0.018115942	0.014492753	0.028985507	0.018115942	0.007246377	0.014492753	0.007246377	0.003623188	0.007246376	0.003623188	0.007246377	0.018115942	0.018115942	0.014492753	0.003623188	0.003623188	0.014492754	0.010869565	0.02173913	0	0.007246377	0	0.018115942	0.010869565	0.007246376	0.014492754	0.003623188	0.007246376	0.065217392	0	0.018115942	0	0	0	0.007246376	0.007246376	0.003623188	0.003623188	0	0.003623188	0.003623188	0.010869565	0.014492753	0.007246376	0.007246376	0.007246376	0	0.010869565	0.018115942	0.018115942	0.014492754	0.007246376	0.003623188	0	0	0.007246376	0.010869565	0.036231884	0.014492754	0	0	0	0	0.007246376	0.007246377	0	0	0.003623188	0	0	0.010869565	0.010869565	0.003623188	0.007246377	0	0
-26.9	-1000	1000	0	1	0	1	0	0.011235955	0	0	0.011235955	0.011235955	0.011235955	0	0.011235955	0.033707865	0	0	0	0	0	0	0	0.011235955	0	0	0.011235955	0.02247191	0.033707865	0	0.011235955	0.02247191	0.011235955	0	0	0	0	0	0	0.011235955	0	0.011235955	0	0.033707865	0	0	0	0.02247191	0	0	0	0	0.011235955	0	0	0	0.011235955	0.011235955	0	0	0.011235955	0	0	0	0	0	0.04494382	0	0.04494382	0	0	0	0.02247191	0	0.011235955	0	0.011235955	0	0.011235955	0	0	0.011235955	0	0.011235955	0.033707865	0	0	0.011235955	0	0	0.02247191	0.02247191	0.02247191	0.02247191	0.02247191	0.02247191	0.011235955	0	0	0	0	0	0	0.011235955	0	0	0	0.02247191	0	0.011235955	0	0.011235955	0.011235955	0	0.033707865	0.02247191	0.02247191	0.011235955	0.011235955	0.033707865	0	0	0.011235955	0.033707865	0	0	0	0.011235955	0	0.011235955	0.011235955	0	0.011235955	0	0	0	0	0	0	0.011235955	0	0
-30.4	-220	1000	0	1	0	1	0	0	0	0	0.01369863	0	0	0	0.02739726	0.01369863	0	0	0	0	0	0	0	0	0.01369863	0	0	0	0.01369863	0.01369863	0.01369863	0.02739726	0	0.01369863	0	0	0	0	0.02739726	0.01369863	0	0.01369863	0.01369863	0.01369863	0	0	0	0	0	0	0	0	0	0	0	0.01369863	0.02739726	0	0	0.02739726	0	0	0	0	0	0.01369863	0.02739726	0	0.01369863	0.01369863	0	0.02739726	0	0	0.02739726	0	0.02739726	0.01369863	0	0.01369863	0.01369863	0.02739726	0.01369863	0.02739726	0.02739726	0	0.01369863	0.01369863	0.01369863	0	0.02739726	0.01369863	0	0.02739726	0.02739726	0	0.05479452	0	0	0	0	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0.01369863	0	0	0	0.01369863	0	0.01369863	0.02739726	0	0	0	0	0.01369863	0.01369863	0.01369863	0.01369863	0	0	0	0.01369863	0.01369863	0	0	0	0	0	0	0.01369863	0	0	0	0
-14.1	-1000	0	-18	1	286	1	0	0	0	0.019230769	0	0	0	0	0	0.038461538	0	0	0	0	0.038461538	0	0	0	0	0.019230769	0	0	0	0	0.019230769	0.019230769	0	0	0	0	0	0	0.019230769	0	0	0.019230769	0.019230769	0.038461538	0	0	0	0	0	0	0	0.019230769	0	0	0	0	0	0	0	0.019230769	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0.038461538	0	0.019230769	0.019230769	0	0.019230769	0	0	0.019230769	0.019230769	0.019230769	0.019230769	0.057692307	0.019230769	0	0.038461538	0	0.019230769	0	0	0	0	0	0	0.019230769	0.019230769	0	0.019230769	0	0.019230769	0	0	0.019230769	0	0	0	0.019230769	0	0.057692307	0.019230769	0.057692308	0	0	0	0.019230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-13	-1000	1000	0	0	0	0	0	0	0.020833333	0	0	0.020833333	0	0	0	0	0.020833333	0	0	0	0	0	0	0.020833333	0	0	0	0	0.020833333	0.0625	0.020833333	0	0	0	0	0	0	0	0	0.020833333	0.020833333	0.041666667	0	0	0	0	0.041666666	0	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0.041666667	0.020833333	0.041666667	0.020833333	0.041666666	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0.041666667	0	0	0.041666667	0	0	0	0	0	0	0	0	0	0	0	0	0.041666667	0.0625	0	0	0	0.020833333	0	0.020833333	0	0.020833333	0.020833333	0	0.020833333	0.041666667	0	0	0	0	0	0	0	0	0.020833333	0	0	0	0	0.020833333	0	0	0	0.020833333	0	0	0	0	0	0.020833333	0.041666667	0
-3.9	-1000	1000	0	0	0	0	0	0	0	0	0	0	0.016666667	0	0	0	0	0	0	0	0	0	0	0	0	0.016666667	0.066666667	0.016666667	0	0.016666667	0	0.033333333	0.016666667	0	0	0	0	0	0	0	0	0	0.016666667	0.016666667	0	0	0	0	0	0	0	0	0	0	0	0.016666667	0	0.033333333	0.016666667	0	0.016666667	0	0	0	0	0	0	0.016666667	0.033333333	0	0	0.016666667	0.016666667	0	0.05	0	0	0.033333333	0.033333334	0	0	0.016666667	0	0.016666667	0.016666667	0	0	0	0.033333333	0	0	0	0.05	0.016666667	0.016666667	0	0.033333333	0	0	0	0.016666667	0	0	0	0	0	0	0	0	0.05	0	0.016666667	0	0	0	0	0	0	0.033333334	0.016666667	0	0	0.033333333	0	0	0	0.016666667	0.016666667	0	0.016666667	0.033333333	0.016666667	0	0	0	0	0	0.016666667	0.016666667	0	0	0
-8.51	-98	1000	0	1	0	1	0	0	0	0	0	0	0	0	0.019230769	0	0	0	0	0.019230769	0.019230769	0	0	0.019230769	0	0	0	0.019230769	0	0	0	0.019230769	0.038461538	0	0	0	0	0	0	0.038461538	0	0	0	0.019230769	0	0.019230769	0	0.019230769	0	0	0	0	0	0	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0	0.019230769	0	0	0	0.019230769	0.038461538	0.038461538	0	0	0	0.019230769	0	0.019230769	0.019230769	0.038461538	0	0.019230769	0.019230769	0.019230769	0	0.038461538	0	0	0	0	0	0	0.019230769	0	0	0	0	0.019230769	0	0.019230769	0.019230769	0	0	0.019230769	0	0	0.038461538	0	0.038461538	0	0	0.038461538	0	0.038461538	0	0.019230769	0.019230769	0	0	0	0	0	0	0	0	0	0.019230769	0	0	0	0
-36.2	-667	1000	0	1	0	1	0	0.011235955	0	0	0	0.011235955	0.02247191	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0.011235955	0.011235955	0.011235955	0.011235955	0	0.033707865	0	0.02247191	0	0	0.011235955	0	0	0	0	0	0.011235955	0.011235955	0	0	0	0.02247191	0	0	0	0.011235955	0	0	0.011235955	0.011235955	0.011235955	0	0.033707865	0	0	0	0	0.011235955	0.011235955	0	0	0	0	0.02247191	0.011235955	0	0.02247191	0	0	0.011235955	0	0	0.02247191	0.02247191	0.011235955	0	0.011235955	0.02247191	0.011235955	0.011235955	0	0.02247191	0.04494382	0.033707865	0.02247191	0.011235955	0.033707865	0	0.02247191	0.033707865	0	0.02247191	0	0	0	0	0.011235955	0	0	0	0	0.011235955	0.02247191	0.011235955	0	0	0	0.033707865	0	0.011235955	0.011235955	0.02247191	0.011235955	0.011235955	0.011235955	0.011235955	0	0.011235955	0	0.02247191	0	0	0	0	0	0.011235955	0	0	0	0	0	0	0	0.033707865	0	0	0
-15.7	-1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029411765	0	0	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0	0	0	0.029411765	0	0.029411765	0	0	0	0	0	0	0.058823529	0.029411765	0.029411765	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029411765	0	0	0.029411765	0	0.05882353	0	0	0	0	0	0	0	0	0	0	0.088235294	0.029411765	0	0	0	0	0.05882353	0.029411765	0	0	0	0	0.117647058	0	0.029411765	0	0	0	0.029411765	0	0.05882353	0	0	0	0	0	0.029411765	0	0	0.029411765	0	0	0	0.029411765	0	0	0	0	0	0	0	0.029411765	0.029411765	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0	0	0	0	0
-10.1	-82	1000	0	0	0	0	0.041666667	0	0	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0	0	0.020833333	0.020833333	0.020833333	0.020833333	0.020833333	0	0	0	0	0	0	0	0	0.020833333	0.020833333	0	0.020833333	0	0	0.020833333	0	0	0	0	0	0	0	0.020833333	0.020833333	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	0.041666666	0	0.041666667	0	0	0	0	0	0	0	0.020833333	0.020833333	0	0	0	0	0.0625	0	0	0.020833333	0.020833333	0.020833333	0.020833333	0.020833333	0.041666667	0.020833333	0.020833333	0	0.020833333	0	0.020833333	0.020833333	0	0	0	0	0	0.020833333	0	0.020833333	0	0	0	0	0	0.020833333	0.020833333	0	0.041666666	0	0	0	0	0	0	0.020833333	0	0	0	0.020833333	0.020833333	0.020833333	0	0	0	0	0	0	0	0
-38.9	-738	1000	0	0	0	0	0	0	0.011904762	0	0	0	0	0.023809524	0	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0.035714286	0	0	0.035714286	0.011904762	0	0	0	0.011904762	0	0	0	0	0	0	0.011904762	0.011904762	0	0	0.011904762	0	0	0	0	0	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0.023809524	0.035714286	0	0.011904762	0.011904762	0	0	0	0	0.011904762	0.011904762	0	0	0.023809524	0	0.035714286	0.047619048	0	0	0.011904762	0.011904762	0.023809524	0.011904762	0.083333334	0.023809524	0.011904762	0.071428572	0	0.011904762	0	0	0	0	0	0.011904762	0.011904762	0	0	0.011904762	0.011904762	0	0.011904762	0	0.023809524	0	0.011904762	0	0.023809524	0.023809524	0.035714286	0.035714286	0.023809524	0	0.011904762	0	0.023809524	0.011904762	0	0	0	0	0.011904762	0.023809524	0	0	0	0	0	0	0	0	0	0	0
-92.34	-557	1000	0	1	0	1	0	0	0.003436426	0	0.003436426	0.010309278	0.010309278	0.003436426	0.006872852	0.013745704	0.006872852	0.003436426	0	0.003436426	0.003436426	0	0	0.010309278	0	0.006872852	0.010309278	0.006872852	0.01718213	0.003436426	0.003436426	0.01718213	0.010309278	0.013745704	0	0	0.010309278	0.010309278	0.006872852	0.003436426	0	0.010309278	0.010309278	0.020618556	0.003436426	0.003436426	0.006872852	0	0	0.003436426	0.006872852	0	0.003436426	0	0	0.003436426	0.003436426	0.006872852	0.006872852	0.010309278	0	0	0	0.006872852	0	0.006872852	0.006872852	0.003436426	0.01718213	0.01718213	0.003436426	0.006872852	0.003436426	0.003436426	0.010309278	0.003436426	0.003436426	0.01718213	0.010309278	0.003436426	0.013745704	0.020618557	0.027491409	0.01718213	0.010309278	0	0.003436426	0.013745704	0.024054982	0.01718213	0.013745704	0.024054982	0.013745704	0.010309278	0.027491409	0.003436426	0.030927835	0.003436426	0	0.003436426	0.003436426	0.010309278	0.013745704	0	0.003436426	0.017182131	0.003436426	0.020618557	0.010309278	0.010309278	0.013745704	0.01718213	0	0	0.010309278	0.010309278	0.010309278	0.010309278	0.01718213	0.017182131	0.010309278	0.006872852	0.006872852	0.006872852	0.006872852	0.006872852	0	0	0	0.01718213	0.006872852	0	0	0	0	0	0.006872852	0.006872852	0.006872852	0.010309278	0	0
